class,code,name,prof,time,grade,score,number
전공일반,FDM2081-02,3D패션디자인씽킹,서유라,목15:00-15:50【62804】 목16:00-16:50【62804】【1h(ON)+2h(OFF)】,3,4.39,18
전공일반,FDM2082-01,펀더멘탈패션디자인,서승희,월13:00-13:50【62904】 월14:00-14:50【62904】【1h(ON)+2h(OFF)】,3,4.31,28
전공일반,FDM2082-02,펀더멘탈패션디자인,서승희,월15:00-15:50【62904】 월16:00-16:50【62904】【1h(ON)+2h(OFF)】,3,4.31,23
전공일반,FDM2084-01,디지털패션일러스트레이션,예민희,금12:00-13:15【62804】 금13:30-14:45【62804】,3,0,19
전공일반,FDM2084-02,디지털패션일러스트레이션,최혜진,금15:00-16:15【62804】 금16:30-17:45【62804】,3,0,6
전공일반,FDM2085-01,현대사회와패션,임은혁,수12:00-13:15【62805】 수13:30-14:45【62805】,3,5,35
전공핵심,FDM2090-01,패션그래픽스,임은혁,화12:00-13:15【62904】 화13:30-14:45【62904】,3,0,31
전공일반,FDM3001-01,한국복식사,이호정,수09:00-10:15【61803】 수10:30-11:45【61803】,3,4.63,11
전공일반,FDM3009-01,패션아트워크,서승희,목15:00-15:50【62904】 목16:00-16:50【62904】【1h(ON)+2h(OFF)】,3,0,14
전공일반,FDM3010-02,패션포트폴리오,허민,수15:00-16:15【62904】 수16:30-17:45【62904】,3,0,17
전공일반,FDM3028-01,하이패션테일러링테크닉,장성은,수12:00-13:15【62901】 수13:30-14:45【62901】,3,0,17
전공일반,FDM3037-01,패션리테일링,김세은,목10:30-11:45【62804】【1.5h(ON)+1.5h(OFF)】,3,4.33,24
전공일반,FDM3054-01,패션산업과소비자행동,김세은,수10:30-11:45【62805】【1.5h(ON)+1.5h(OFF)】,3,0,29
전공일반,FDM3067-01,큐레이터와복식문화,김경실,월10:30-11:45【61804】【1.5h(ON)+1.5h(OFF)】,3,5,21
전공일반,FDM3087-01,패션과지식재산권,조경숙,【모듈A】화12:00-13:15【62805】 화13:30-14:45【62805】,3,5,37
전공일반,FDM3095-01,고급드레이핑,황혜진,목12:00-13:15【62901】 목13:30-14:45【62901】,3,3.5,10
전공일반,FDM3102-01,디지털패션상품기획,변유선,수15:00-16:15【62804】 수16:30-17:45【62804】,3,5,21
전공(대학원)/전공,CEK4208-01,한국철학원전강독,윤태양,수15:00-15:50【31309】 수16:00-16:50【31309】【1h(ON)+2h(OFF)】,3,0,0
전공일반,COS2020-01,한국의종교와문화,김병목,화15:00-16:15【31409】 목16:30-17:45【31409】,3,5,33
전공핵심,COS2035-01,맹자,김동민,수18:00-19:15【31409】 수19:30-20:45【31409】,3,4.23,20
전공핵심,COS2038-01,동양문화·예술학입문,이화진,화13:30-14:45【31512】 목12:00-13:15【31512】,3,0,20
전공핵심,COS2039-01,유교경전의이해,성시훈,목09:00-10:15【31406】 목10:30-11:45【31406】,3,4.57,12
전공일반,COS2048-01,동아시아인문학과한국철학,강경현,월12:00-13:15【31409】 수13:30-14:45【31409】,3,5,25
전공일반,COS2050-01,젠더의관점으로보는동아시아철학,김세서리아,목15:00-16:15【31409】【1.5h(ON)+1.5h(OFF)】,3,4.67,31
전공일반,COS2054-01,현대과학과동양철학의만남,정순종,수10:30-11:45【31409】【1.5h(ON)+1.5h(OFF)】,3,0,5
전공일반,COS2055-01,동양철학개론,김은영,화13:30-14:45【31409】 목12:00-13:15【31409】,3,0,1
전공일반,COS3050-01,동양의심학,박현정,목09:00-10:15【31409】 목10:30-11:45【31409】,3,3.8,9
전공일반,COS3051-01,유가정치사상,조경란,화19:00-19:50【31502】 화20:00-20:50【31502】【1h(ON)+2h(OFF)】,3,4.33,19
전공일반,COS3064-01,주역,안승우,월15:00-16:15【31603】【1.5h(ON)+1.5h(OFF)】,3,4.58,40
전공핵심,COS3083-01,선진제자담론,윤석민,수15:00-16:15【31603】【1.5h(ON)+1.5h(OFF)】,3,5,41
전공일반,COS3087-01,유교문화리모델링과정,김준태,월13:30-14:45【31409】 수12:00-13:15【31409】,3,4.71,35
전공일반,COS3093-01,AI시대의인간과생명윤리,유용빈,월12:00-13:15【31406】 수13:30-14:45【31406】,3,3.57,10
전공일반,COS3098-01,한국근대사상,이창규,화16:30-17:45【31406】 목15:00-16:15【31406】,3,0,12
전공일반,COS3108-01,현대사회와예의정신,정병섭,수18:00-19:15【31603】 수19:30-20:45【31603】,3,4.73,39
전공핵심,MED2028-41,인체대사와세포조절및실험,안지인,화09:00-09:50【711112】 화10:00-10:50【711112】 화11:00-11:50【711112】 금09:00-09:50【711112】 금10:00-10:50【711112】,5,0,0
전공핵심,MED2032-41,인체의미세구조와기능,주경민,수13:00-13:50【711112】 수14:00-14:50【711112】 수15:00-15:50【711112】,3,3,0
전공핵심,MED2033-41,인체의기능,박명규,월13:00-13:50【711112】 월14:00-14:50【711112】 목09:00-09:50【711112】 목10:00-10:50【711112】,4,0,0
전공일반,MED2037-41,인문과삶,성지동,월09:00-09:50【711112】 월10:00-10:50【711112】,2,0,0
전공일반,MED3069-41,기초의학종합평가,김현진,목09:00-09:50【711108】,1,0,1
전공일반,MED3073-41,환자와의사1,전경만,수09:00-09:50【711127】 수10:00-10:50【711127】,1,0,2
전공일반,MED3139-41,사회와의사:역학,신명희,화15:00-15:50【711127】 화16:00-16:50【711127】,2,1,2
전공일반,MED3140-41,사회와의사:건강증진,김기주,수13:00-13:50【711125】,1,0,0
전공일반,MED3146-41,의료윤리1,김형진,수11:00-11:50【711127】,1,0,2
전공일반,MED3147-41,임상기초의학,윤진영,수13:00-13:50【711127】 수14:00-14:50【711127】 수15:00-15:50【711127】,3,0,1
전공일반,MED3151-41,"핵심과정4(감염학,알레르기학)",강철인,월09:00-09:50【711125】 월10:00-10:50【711125】 월11:00-11:50【711125】 월13:00-13:50【711125】,4,0,0
전공일반,MED3152-41,"핵심과정5(근골격계학,류마티스학,피부과학)",이종희,월14:00-14:50【711125】 월15:00-15:50【711125】 월16:00-16:50【711125】 화09:00-09:50【711125】 화10:00-10:50【711125】,5,0,1
전공일반,MED3153-41,"핵심과정6(생식의학,소아과학)",최석주,화11:00-11:50【711125】 화13:00-13:50【711125】 화14:00-14:50【711125】 화15:00-15:50【711125】 화16:00-16:50【711125】 수09:00-09:50【711125】 수10:00-10:50【711125】 수11:00-11:50【711125】,8,0,0
전공일반,MED3155-41,핵심과정평가,이상훈,목09:00-09:50【711125】,1,0,0
전공일반,MED3156-41,인체유전심화,김희진,수14:00-14:50【711125】,1,0,0
전공일반,MED3158-41,환자와의사3,전경만,수15:00-15:50【711125】 수16:00-16:50【711125】,1,0,1
전공핵심,EEE2011-41,회로이론1,박천석,월13:30-14:45【22410】 수12:00-13:15【22410】,3,3.22,78
전공핵심,EEE2012-41,회로이론2,홍병유,화10:30-11:45【22410】 목09:00-10:15【22410】,3,2.4,39
전공핵심,EEE2012-42,회로이론2,손동희,화10:30-11:45【21534】 목09:00-10:15【21534】,3,4.21,46
전공핵심,EEE2012-43,회로이론2,이명현,화10:30-11:45【22110】 목09:00-10:15【22110】,3,4.76,52
전공핵심,EEE2012-44,회로이론2,이병국,화10:30-11:45【21514】 목09:00-10:15【21514】,3,4.47,53
전공핵심,EEE2012-45,회로이론2,전종욱,화10:30-11:45【미지정】 목09:00-10:15【미지정】,3,4.76,144
전공핵심,MTH2016-41,선형대수,천기상,금12:00-13:15【31316】 금13:30-14:45【31316】,3,4.09,63
전공일반,NAT2006-41,자연과학과인문학,김범준,금15:00-16:15【32255】 금16:30-17:45【32255】,3,4.1,83
전공핵심,PHY2003-41,일반역학2,최광용,화13:30-14:45【31214】 목12:00-13:15【31214】,3,4.67,35
전공핵심,PHY2007-41,수리물리학2,한정훈,금15:00-16:15【31214】 금16:30-17:45【31214】,3,3,29
전공핵심,PHY2023-41,열및통계물리1,박성하,금12:00-13:15【31214】 금13:30-14:45【31214】,3,4.33,46
전공핵심,PHY3001-41,양자역학2,김윤배,수09:00-10:15【31214】 수10:30-11:45【31214】,3,3.12,26
실험실습,PHY3002-41,전자물리학실험2,강원남,토13:00-13:50【31352】 토14:00-14:50【31352】 토15:00-15:50【31352】 토16:00-16:50【31352】,2,4.33,8
실험실습,PHY3008-41,고급물리학실험2,최광용,토17:00-17:50【31214】 토18:00-18:50【31214】 토19:00-19:50【31214】 토20:00-20:50【31214】,2,5,8
전공일반,PHY3015-41,입자물리학,유인태,월12:00-13:15【31214】 수13:30-14:45【31214】,3,5,23
전공일반,PHY3016-41,핵물리학,채경육,화10:30-11:45【31214】 목09:00-10:15【31214】,3,4.75,16
전공일반,PHY3030-41,졸업논문연구,박두선,미지정,2,0,11
전공(대학원)/전공,PHY4012-41,물리세미나2,손병민,수17:00-17:50【31214】,1,0,13
전공(대학원)/전공,PHY4016-41,양자광학,최우석,금09:00-10:15【31214】 금10:30-11:45【31214】,3,5,14
전공(대학원)/전공,PHY4018-41,상대성이론,카와이신스케,화16:30-17:45【31214】 목15:00-16:15【31214】,3,0,13
전공(대학원)/전공,PHY4020-41,양자정보학,한정훈,수15:00-16:15【31355】 수16:30-17:45【31355】,3,0,3
전공(대학원)/전공,PHY4026-41,프런티어고에너지천체물리,노창동,화12:00-13:15【31214】 목13:30-14:45【31214】,3,5,8
전공(대학원)/전공,PHY7002-41,대학원양자역학1,노창동,화09:00-10:15【31355】 목10:30-11:45【31355】,3,5,13
전공(대학원)/전공,PHY7004-41,통계역학,김영국,화10:30-11:45【31355】 목09:00-10:15【31355】,3,4.83,20
전공(대학원)/전공,PHY7005-41,물리학특강1,박성하,금15:00-16:15【31355】 금16:30-17:45【31355】,3,5,2
전공핵심,BIO2010-41,분자생물학,박석희,금09:00-10:15【31213】 금10:30-11:45【31213】,3,4.4,74
전공핵심,BIO2010-42,분자생물학,김홍숙,금15:00-16:15【31213】 금16:30-17:45【31213】,3,4.75,21
실험실습,BIO2016-41,분자세포생물학실험1,김준호,월18:00-18:50【32263C】 월19:00-19:50【32263C】 월20:00-20:50【32263C】 월21:00-21:45【32263C】,2,4.85,15
전공핵심,BIO3001-41,유전및유전체학,최철용,화12:00-13:15【31213】 목13:30-14:45【31213】,3,4.6,73
전공일반,BIO3003-41,생물통계학,김정하,월15:00-16:15【31213】 수16:30-17:45【31213】,3,4.52,33
전공일반,BIO3010-41,바이러스학,양시영,월13:30-14:45【31213】 수12:00-13:15【31213】,3,0,24
전공일반,BIO3017-41,종양생물학,김홍숙,월16:30-17:45【31213】 수15:00-16:15【31213】,3,5,41
전공일반,BIO3038-41,분자세포당생물학,김철호,화13:30-14:45【31213】 목12:00-13:15【31213】,3,4.1,29
전공핵심,BIO3044-41,식물생리학,정재훈,월09:00-10:15【31213】 수10:30-11:45【31213】,3,4.46,44
전공일반,BIO3050-41,생명과학연구2,권재영,미지정,1,0,3
실험실습,BIO3057-41,분자세포생물학실험3,박석희,수18:00-18:50【32263C】 수19:00-19:50【32263C】 수20:00-20:50【32263C】 수21:00-21:45【32263C】,2,0,24
전공(대학원)/전공,BIO4007-41,식물계통분류학,김승철,월09:00-10:15【32153】 월10:30-11:45【32153】,3,0,3
전공(대학원)/전공,BIO4041-41,과학현장실무교육,권재영,월16:00-16:50【32153】 월17:00-17:50【32153】,2,5,5
전공일반,EEE3057-41,안테나공학,황금철,월13:30-14:45【22211】 수12:00-13:15【23529】,3,4.84,33
전공핵심,MTH2006-41,해석학2,이종락,목12:00-13:15【31316】【1.5h(ON)+1.5h(OFF)】,3,4.62,51
전공일반,MTH2008-41,집합론,김장수,화16:30-17:45【31316】 목15:00-16:15【31316】,3,0,44
전공일반,MTH3007-41,암호론,권순학,화09:00-10:15【31316】 목10:30-11:45【31316】,3,4.55,34
전공일반,MTH3015-41,응용수치해석학,천창범,화10:30-11:45【31316】 목09:00-10:15【31316】,3,4.06,15
전공일반,MTH3019-41,미분기하학2,박정형,금09:00-10:15【31316】 금10:30-11:45【31316】,3,5,10
전공일반,MTH3022-41,확률론,배종식,월10:30-11:45【31316】【1.5h(ON)+1.5h(OFF)】,3,2.06,44
전공일반,MTH3027-41,현대대수학2,오세진,월13:30-14:45【31316】 수12:00-13:15【31316】,3,0,14
전공일반,MTH3028-41,위상수학2,김승원,월16:30-17:45【31316】 수15:00-16:15【31316】,3,5,19
전공일반,MTH3029-41,복소해석학2,박배준,월15:00-16:15【31316】 수16:30-17:45【31316】,3,4.86,17
전공(대학원)/전공,MTH4005-41,고급미분기하학,임선혁,월09:00-10:15【31351A】 수10:30-11:45【31351A】,3,0,4
전공(대학원)/전공,MTH4018-41,수학현장실습3,최우철,미지정,3,0,0
전공(대학원)/전공,MTH4024-41,확률통계학,정윤모,월16:30-17:45【31351A】 수15:00-16:15【31351A】,3,3.67,11
전공(대학원)/전공,MTH4031-41,고급대수학특강,오세진,월12:00-13:15【31351A】 수13:30-14:45【31351A】,3,0,14
전공(대학원)/전공,MTH4032-41,고급위상수학,김승원,금12:00-13:15【31351A】 금13:30-14:45【31351A】,3,0,8
전공(대학원)/전공,MTH4037-41,행렬리-군론,임용도,목12:00-13:15【31351A】 목13:30-14:45【31351A】,3,0,8
전공(대학원)/전공,MTH4039-41,대수적그래프이론개론,킨카찬드라다스,화16:30-17:45【31351A】 목15:00-16:15【31351A】,3,0,3
전공핵심,CHY2006-41,유기화학2,윤승수,화13:30-14:45【330126】 목12:00-13:15【330126】,3,4.53,61
전공핵심,CHY2006-42,유기화학2,배한용,화13:30-14:45【330118】 목12:00-13:15【330118】,3,4.63,41
전공핵심,CHY2007-41,무기화학2,손성욱,월13:30-14:45【330126】 수12:00-13:15【330126】,3,4.84,60
전공핵심,CHY2008-41,분석화학2,윤완수,화15:00-16:15【330126】 목16:30-17:45【330126】,3,4.52,83
실험실습,CHY2015-41,물리화학실험2,김영독,월18:00-18:50【32254B】 월19:00-19:50【32254B】,1,4.62,22
실험실습,CHY2015-42,물리화학실험2,김영독,화18:00-18:50【32254B】 화19:00-19:50【32254B】,1,4.62,20
실험실습,CHY2015-43,물리화학실험2,김영독,수18:00-18:50【32254B】 수19:00-19:50【32254B】,1,4.62,26
실험실습,CHY2016-41,유기화학실험2,류도현,월18:00-19:10【330231】【0.5h(ON)+1.5h(OFF)】,1,5,15
실험실습,CHY2016-42,유기화학실험2,류도현,화18:00-19:10【330231】【0.5h(ON)+1.5h(OFF)】,1,5,19
실험실습,CHY2016-43,유기화학실험2,윤재숙,수18:00-18:50【330231】 수19:00-19:50【330231】,1,3.63,14
실험실습,CHY2016-44,유기화학실험2,윤재숙,목18:00-18:50【330231】 목19:00-19:50【330231】,1,3.63,9
실험실습,CHY2017-41,무기화학실험2,손성욱,월18:00-18:50【330225】 월19:00-19:50【330225】,1,5,20
전공일반,CHY3001-41,물리화학특론,팽기욱,월15:00-16:15【330126】 수16:30-17:45【330126】,3,4.87,45
전공일반,CHY3011-41,생물화학2,이원화,화12:00-13:15【330126】【1.5h(ON)+1.5h(OFF)】,3,4,83
전공일반,CHY3021-41,졸업논문연구2,김영독,미지정,2,4.5,24
실험실습,CHY3027-41,생물화학실험,이원화,수18:00-18:50【330219】 수19:00-19:50【330219】,1,4,23
실험실습,CHY3028-41,분석화학실험,윤완수,목18:00-18:50【330219】 목19:00-19:50【330219】,1,4.33,10
전공일반,CHY3035-41,화학개별연구2,김영독,미지정,2,0,6
전공일반,CHY3037-41,화학개별연구4,김영독,미지정,2,0,1
전공일반,CHY3042-41,촉매합성화학,신광민,화16:30-17:45【330126】【1.5h(ON)+1.5h(OFF)】,3,0,37
전공(대학원)/전공,CHY4003-41,고급무기화학,권영욱,월10:30-11:45【330118】【1.5h(ON)+1.5h(OFF)】,3,2,9
전공(대학원)/전공,CHY4004-41,고급분석화학1,김태연,월15:00-16:15【330118】【1.5h(ON)+1.5h(OFF)】,3,5,19
전공(대학원)/전공,CHY4005-41,화학현장실습1,김영독,미지정,1,0,0
전공(대학원)/전공,CHY4006-41,화학현장실습2,김영독,미지정,2,0,0
전공(대학원)/전공,CHY4007-41,화학현장실습3,김영독,미지정,3,0,0
전공(대학원)/전공,CHY4010-41,머신러닝화학,허준석,수15:00-16:15【330226】 수16:30-17:45【330226】,3,5,9
실험실습,ASE3001-41,고급디지털시스템설계,김정대,금12:00-12:50【400212】 금13:00-13:50【400212】 금14:00-14:50【400212】 금15:00-15:50【400212】 금16:00-16:50【400212】 금17:00-17:50【400212】,3,4,25
전공일반,EEE2007-41,반도체공학,김용상,화10:30-11:45【22211】 목09:00-10:15【22211】,3,2.88,24
전공일반,EEE2007-42,반도체공학,박진홍,화16:30-17:45【21514】 목15:00-16:15【21514】,3,4.33,79
전공일반,ASE3003-41,진공및플라즈마,전민성,금12:00-13:15【330110】 금13:30-14:45【330110】,3,0,20
전공일반,ASE3004-41,차세대반도체종합설계,이재구,수09:00-10:15【330110】 수10:30-11:45【330110】,3,0,11
전공(대학원)/전공,SEE7001-41,반도체공정및장비기술,성덕용,수12:00-13:15【23219】 수13:30-14:45【23219】,3,0,28
전공일반,SSE3036-41,반도체공정,강만석,금09:00-10:15【330110】 금10:30-11:45【330110】,3,3.43,29
전공(대학원)/전공,ECE4223-41,반도체공정기술,이재형,화15:00-16:15【22110】 화16:30-17:45【22110】,3,4.17,15
전공(대학원)/전공,ECE4261-41,나노소자공학,김길호,화12:00-13:15【21502】 화13:30-14:45【21502】,3,5,5
전공(대학원)/전공,ECE4278-41,SOC설계및실습,김정래,화15:00-16:15【330102】 화16:30-17:45【330102】,3,4.9,62
전공(대학원)/전공,ECE4279-41,메모리반도체설계,권기원,월16:30-17:45【330110】 수15:00-16:15【330110】,3,4.67,57
전공(대학원)/전공,ECE4280-41,무선네트워크코너스톤,정민영,화12:00-13:15【21534】 화13:30-14:45【21534】,3,0,6
전공(대학원)/전공,ECE7001-41,반도체소자시뮬레이션,정일섭,화15:00-16:15【23529】 화16:30-17:45【23529】,3,2.71,9
전공일반,EEE3047-41,기초RF회로설계,서문교,화15:00-16:15【21514】 목16:30-17:45【21514】,3,4,17
전공일반,EEE3052-41,운영체제입문,고종환,화13:30-14:45【400102】【1.5h(ON)+1.5h(OFF)】,3,4.64,83
전공일반,EEE3055-41,광전자공학,이명현,월12:00-13:15【22110】 수13:30-14:45【22110】,3,4.41,13
전공일반,ICE2016-42,기초공학수학1,송봉식,금12:00-13:15【61352】 금13:30-14:45【61352】【1h(ON)+3h(OFF)[4시간]】,3,2.76,3
전공일반,ICE2017-41,기초공학수학2,미트라게게르치,월12:00-13:15【22409】 수13:30-14:45【22409】,3,4.85,68
